cb,id,bias,ispc,acc,keypressed,experimenter.rt,block,rt,stim,tt
ICPC_E9_A1,901,Biased,MC,1,d,622,Test1,980,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,658,Test1,788,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,831,Test1,772,Cat7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,803,Test1,827,Fish9_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,847,Test1,846,Cat7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,752,Test1,857,Dog7_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,915,Test1,709,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,803,Test1,1436,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,1035,Test1,745,Bird7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,951,Test1,823,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,783,Test1,807,Fish5_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,838,Test1,781,Cat7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,803,Test1,759,Cat10_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,768,Test1,825,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,745,Test1,758,Fish3_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,900,Test1,723,Bird7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,642,Test1,703,Cat10_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,648,Test1,761,Dog8_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,614,Test1,953,Dog8_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,780,Test1,1189,Fish9_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,1049,Test1,1064,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,742,Test1,1167,Fish3_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,701,Test1,830,Cat10_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,783,Test1,786,Dog5_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,762,Test1,902,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,825,Test1,818,Fish3_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,990,Test1,957,Bird2_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,1002,Test1,856,Cat2_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,890,Test1,955,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,893,Test1,606,Dog5_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,961,Test1,759,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,1065,Test1,566,Dog5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,837,Test1,802,Fish5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,1180,Test1,557,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,974,Test1,737,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,1000,Test1,914,Fish3_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,1019,Test1,665,Dog7_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,1011,Test1,713,Dog8_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,780,Test1,928,Fish9_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,1093,Test1,754,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,899,Test1,1114,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,843,Test1,855,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,849,Test1,767,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,954,Test1,698,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,900,Test1,753,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,1060,Test1,821,Fish3_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,895,Test1,627,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,804,Test1,894,Dog5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,898,Test1,818,Cat7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,943,Test1,1113,Bird7_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,1049,Test1,762,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,1346,Test1,888,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,1004,Test1,1353,Bird7_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,772,Test1,948,Fish9_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,896,Test1,693,Dog7_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,954,Test1,810,Bird2_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,1018,Test1,781,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,909,Test1,681,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,913,Test1,734,Dog5_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,1011,Test1,609,Dog7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,965,Test1,495,Dog7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,978,Test1,691,Fish3_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,981,Test1,905,Bird5_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,877,Test1,764,Dog5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1277,Test1,868,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,838,Test1,845,Fish9_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,965,Test1,956,Dog7_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,810,Test1,1274,Fish3_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,922,Test1,940,Dog7_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,919,Test1,1085,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,977,Test1,787,Cat10_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,938,Test1,750,Cat10_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,1021,Test1,723,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,994,Test1,606,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,1064,Test1,620,Bird7_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,1098,Test1,676,Cat10_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,976,Test1,683,Cat2_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,942,Test1,650,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,972,Test1,631,Cat2_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,988,Test1,598,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,818,Test1,596,Cat7_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,659,Test1,723,Fish3_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,699,Test1,917,Dog7_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,690,Test1,694,Dog5_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,732,Test1,581,Dog8_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,694,Test1,570,Dog5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,822,Test1,665,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,935,Test1,709,Fish3_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,877,Test1,674,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,1167,Test1,805,Fish5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,853,Test1,653,Dog7_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,938,Test1,761,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,897,Test1,1223,Fish5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,932,Test1,770,Cat7_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,975,Test1,763,Fish5_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,954,Test1,722,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,886,Test1,692,Dog7_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1045,Test1,690,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,908,Test1,735,Bird7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,964,Test1,657,Dog8_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,886,Test1,524,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,926,Test1,888,Fish5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,899,Test1,707,Fish5_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,1049,Test1,738,Fish9_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1244,Test1,596,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,912,Test1,826,Fish5_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,1083,Test1,776,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,950,Test1,792,Fish5_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,981,Test1,828,Bird7_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,819,Test1,605,Bird7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,805,Test1,688,Fish5_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,860,Test1,795,Bird7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,1042,Test1,557,Dog8_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,635,Test1,686,Dog8_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,666,Test1,752,Fish3_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,697,Test1,716,Fish9_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,762,Test1,657,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,874,Test1,579,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,776,Test1,733,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,839,Test1,821,Fish5_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,850,Test1,654,Dog5_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,862,Test1,580,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,1054,Test1,524,Dog7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,887,Test1,679,Cat10_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,824,Test1,640,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,904,Test1,691,Dog5_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,1064,Test1,1454,Bird7_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1008,Test1,710,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,922,Test1,725,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,830,Test1,944,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,1023,Test1,531,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,902,Test1,553,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,921,Test1,972,Fish3_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1160,Test1,852,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,977,Test1,764,Dog7_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,994,Test1,592,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,786,Test1,754,Dog5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,906,Test1,1192,Bird5_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,1086,Test1,746,Fish3_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,902,Test1,676,Dog5_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,933,Test1,858,Bird2_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,1091,Test1,667,Dog8_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1436,Test1,1023,Bird5_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,903,Test1,864,Fish5_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,782,Test2,888,Fish5_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,748,Test2,646,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,728,Test2,716,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,778,Test2,584,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,635,Test2,774,Dog5_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,926,Test2,643,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,882,Test2,543,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,801,Test2,730,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,896,Test2,598,Dog7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,850,Test2,613,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,990,Test2,585,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,819,Test2,852,Fish3_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,700,Test2,709,Dog8_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,730,Test2,896,Dog7_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,810,Test2,850,Bird7_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,812,Test2,707,Dog7_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,987,Test2,583,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,1042,Test2,965,Bird2_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,926,Test2,623,Dog8_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,1034,Test2,937,Fish3_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,1048,Test2,751,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,845,Test2,603,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,827,Test2,772,Fish5_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,717,Test2,678,Fish3_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,738,Test2,1289,Cat7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,754,Test2,1017,Fish5_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,836,Test2,949,Cat10_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,905,Test2,791,Fish3_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,864,Test2,681,Fish5_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,736,Test2,686,Fish3_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,821,Test2,698,Dog5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,833,Test2,627,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,910,Test2,593,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,0,g,1010,Test2,527,Fish5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,1077,Test2,2280,Bird7_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,822,Test2,854,Fish9_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,837,Test2,739,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,823,Test2,652,Dog5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,733,Test2,594,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,1036,Test2,642,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,848,Test2,624,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,768,Test2,735,Dog7_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,859,Test2,711,Dog7_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,926,Test2,633,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,710,Test2,634,Fish5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,1399,Test2,602,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,796,Test2,630,Dog7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,921,Test2,638,Dog5_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,792,Test2,646,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,838,Test2,609,Cat2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,853,Test2,957,Bird7_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,799,Test2,858,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,710,Test2,791,Fish5_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,963,Test2,533,Dog8_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,802,Test2,639,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,914,Test2,742,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,1110,Test2,962,Cat10_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,1039,Test2,642,Dog7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,1099,Test2,593,Dog5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,993,Test2,508,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,813,Test2,666,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,1385,Test2,653,Dog5_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,977,Test2,758,Bird2_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,1035,Test2,1342,Dog5_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1139,Test2,728,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,800,Test2,681,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,889,Test2,725,Dog7_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,875,Test2,817,Bird5_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,766,Test2,817,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,902,Test2,781,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,863,Test2,826,Fish9_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,890,Test2,821,Fish9_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,815,Test2,537,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,805,Test2,603,Cat2_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,700,Test2,979,Fish3_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,893,Test2,827,Dog5_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,f,732,Test2,714,Dog7_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,882,Test2,1082,Bird7_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,698,Test2,1058,Fish9_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,920,Test2,1133,Dog8_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,1057,Test2,808,Cat7_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,847,Test2,555,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,687,Test2,690,Dog5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,698,Test2,790,Cat10_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,1071,Test2,550,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,753,Test2,634,Cat2_incB.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,667,Test2,940,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,0,l,764,Test2,3256,Dog7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,824,Test2,1107,Bird5_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,733,Test2,1026,Dog8_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,768,Test2,738,Cat10_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,661,Test2,860,Cat7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,853,Test2,701,Cat10_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,h,946,Test2,953,Fish9_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,871,Test2,708,Cat7_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,939,Test2,785,Fish5_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,935,Test2,721,Bird7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,953,Test2,746,Dog7_incC.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,1036,Test2,943,Fish5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,976,Test2,618,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,866,Test2,715,Cat2_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,922,Test2,898,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,1099,Test2,801,Dog7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,910,Test2,986,Dog5_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,758,Test2,846,Fish5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,735,Test2,764,Dog5_incB.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,702,Test2,855,Fish5_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,622,Test2,837,Fish9_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,728,Test2,703,Fish9_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,971,Test2,562,Cat10_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,894,Test2,706,Dog8_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,1002,Test2,975,Fish9_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1061,Test2,679,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,1002,Test2,588,Dog5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,837,Test2,1076,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,891,Test2,781,Bird7_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,1034,Test2,508,Fish3_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,959,Test2,769,Bird5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,897,Test2,551,Bird2_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,824,Test2,695,Fish3_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,831,Test2,542,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,899,Test2,658,Fish3_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,832,Test2,539,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,831,Test2,740,Fish3_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,870,Test2,577,Cat10_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,835,Test2,574,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,880,Test2,579,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,803,Test2,611,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,883,Test2,543,Cat7_con.bmp,1
ICPC_E9_A1,901,Unbiased,MI,1,f,925,Test2,613,Dog8_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,858,Test2,688,Fish9_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,752,Test2,756,Cat10_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,888,Test2,578,Dog8_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,985,Test2,650,Fish3_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,d,1252,Test2,701,Bird7_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,772,Test2,692,Bird2_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,986,Test2,828,Fish3_incC.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,f,913,Test2,593,Dog8_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,879,Test2,471,Cat10_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,958,Test2,729,Bird5_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,950,Test2,586,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,d,1104,Test2,555,Bird5_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,h,966,Test2,710,Fish5_incD.bmp,2
ICPC_E9_A1,901,Biased,MC,1,g,681,Test2,895,Cat2_incD.bmp,2
ICPC_E9_A1,901,Unbiased,MI,1,h,679,Test3,867,Fish9_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,882,Test3,396,Dog5_con.bmp,1
ICPC_E9_A1,901,Biased,MC,1,g,754,Test3,507,Cat7_con.bmp,1
ICPC_E9_A1,901,Biased,MI,1,f,798,Test3,680,Dog5_incF.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,870,Test3,790,Fish5_incB.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,775,Test3,650,Cat10_incD.bmp,2
ICPC_E9_A1,901,Biased,MI,1,h,1233,Test3,742,Fish5_incC.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1583,Test3,554,Bird2_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,g,1038,Test3,610,Cat10_incF.bmp,2
ICPC_E9_A1,901,Unbiased,MC,1,g,989,Test3,537,Cat10_con.bmp,1
ICPC_E9_A1,901,Unbiased,MC,1,d,985,Test3,675,Bird7_incF.bmp,2
ICPC_E9_A1,901,Biased,MC,1,d,1016,Test3,993,Bird5_incC.bmp,2
