cb,id,bias,ispc,acc,keypressed,experimenter.rt,block,rt,stim,tt
ICPC_E8_A1,801,Biased,MI,1,h,453,Test1,686,FT_c.png,2
ICPC_E8_A1,801,Biased,MI,1,f,405,Test1,498,DA.png,1
ICPC_E8_A1,801,Biased,MI,1,f,517,Test1,545,DP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,794,Test1,471,CS_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,401,Test1,596,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,h,636,Test1,680,FS_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,507,Test1,954,FP_d.png,2
ICPC_E8_A1,801,Biased,MI,1,h,503,Test1,536,FS_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,425,Test1,586,CR.png,1
ICPC_E8_A1,801,Biased,MC,1,d,583,Test1,581,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,g,437,Test1,628,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,g,710,Test1,506,CR.png,1
ICPC_E8_A1,801,Biased,MC,1,d,442,Test1,527,BC.png,1
ICPC_E8_A1,801,Biased,MC,1,d,422,Test1,629,BC_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,477,Test1,540,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,h,572,Test1,512,FT.png,1
ICPC_E8_A1,801,Biased,MC,1,d,481,Test1,465,BC.png,1
ICPC_E8_A1,801,Biased,MC,1,g,425,Test1,477,CR.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,474,Test1,530,BP_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,383,Test1,552,DL.png,1
ICPC_E8_A1,801,Biased,MI,1,f,397,Test1,611,DP_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,453,Test1,585,FS_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,445,Test1,679,DA_f.png,2
ICPC_E8_A1,801,Biased,MI,0,g,1361,Test1,606,FT_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,586,Test1,570,DP_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,475,Test1,547,DA_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,419,Test1,479,CB.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,507,Test1,548,CB.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,426,Test1,665,CB_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,576,Test1,1193,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,396,Test1,676,DP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,510,Test1,520,FP.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,493,Test1,884,BP_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,354,Test1,743,DP_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,340,Test1,740,DP_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,431,Test1,745,BP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,467,Test1,661,FP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,371,Test1,480,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,g,523,Test1,573,CR_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,501,Test1,583,CS.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,502,Test1,627,FP.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,478,Test1,857,CB_f.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,704,Test1,622,FP.png,1
ICPC_E8_A1,801,Biased,MC,1,d,614,Test1,902,BC_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,679,Test1,723,FP_c.png,2
ICPC_E8_A1,801,Biased,MI,1,h,646,Test1,721,FS_d.png,2
ICPC_E8_A1,801,Biased,MI,1,h,534,Test1,518,FS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,445,Test1,1259,DP_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,434,Test1,598,CS_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,522,Test1,908,FS_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,567,Test1,910,BO_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,454,Test1,604,CR.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,367,Test1,666,DL_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,356,Test1,675,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,f,608,Test1,692,DA_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,595,Test1,484,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,389,Test1,700,DA.png,1
ICPC_E8_A1,801,Biased,MC,1,d,548,Test1,785,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,f,405,Test1,594,DP_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,379,Test1,594,DP_c.png,2
ICPC_E8_A1,801,Biased,MI,1,h,519,Test1,686,FT_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,505,Test1,575,CR.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,435,Test1,613,BP.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,864,Test1,581,CB.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,304,Test1,690,CB_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,550,Test1,723,CS_b.png,2
ICPC_E8_A1,801,Biased,MI,0,d,828,Test1,664,FT_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,444,Test1,520,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,427,Test1,538,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,256,Test1,620,FS.png,1
ICPC_E8_A1,801,Biased,MI,1,h,228,Test1,784,FS_c.png,2
ICPC_E8_A1,801,Biased,MI,1,f,528,Test1,629,DA_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,339,Test1,563,BP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,440,Test1,691,DA_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,475,Test1,647,CS.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,365,Test1,611,DL_c.png,2
ICPC_E8_A1,801,Biased,MI,1,h,621,Test1,583,FT_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,416,Test1,470,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,g,466,Test1,482,CR.png,1
ICPC_E8_A1,801,Biased,MC,1,d,393,Test1,911,BC_f.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,536,Test1,577,FP_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,382,Test1,471,DA_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,452,Test1,629,CR_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,448,Test1,603,BP_d.png,2
ICPC_E8_A1,801,Biased,MC,0,g,780,Test1,818,BO_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,647,Test1,519,FP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,676,Test1,793,FT_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,615,Test1,814,FS_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,465,Test1,700,DL.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,562,Test1,667,BP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,325,Test1,925,DA_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,820,Test1,655,FT_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,494,Test1,881,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,h,716,Test1,693,FT_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,494,Test1,570,CR.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,591,Test1,863,FP_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,731,Test1,459,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,f,526,Test1,369,DA_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,594,Test1,528,FT.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,517,Test1,695,BP_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,470,Test1,815,FT_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,538,Test1,589,BC.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,537,Test1,653,CB_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,489,Test1,608,BC.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,477,Test1,576,DL_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,436,Test1,520,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,h,528,Test1,626,FS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,414,Test1,678,BO_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,375,Test1,524,DP_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,362,Test1,505,DL.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,394,Test1,792,BP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,573,Test1,881,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,518,Test1,562,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,d,489,Test1,561,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,d,421,Test1,576,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,g,461,Test1,1109,CR_f.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,397,Test1,690,DL_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,345,Test1,685,FS_d.png,2
ICPC_E8_A1,801,Biased,MC,1,d,246,Test1,872,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,397,Test1,553,FT.png,1
ICPC_E8_A1,801,Biased,MC,1,g,410,Test1,627,CS.png,1
ICPC_E8_A1,801,Biased,MI,0,d,443,Test1,533,FS_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,510,Test1,851,CB_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,541,Test1,670,FP.png,1
ICPC_E8_A1,801,Biased,MC,0,g,415,Test1,1174,BC.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,467,Test1,665,BP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,363,Test1,485,DA.png,1
ICPC_E8_A1,801,Biased,MC,1,d,384,Test1,1267,BC.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,527,Test1,608,CB_d.png,2
ICPC_E8_A1,801,Biased,MC,1,d,487,Test1,640,BC.png,1
ICPC_E8_A1,801,Biased,MC,1,d,420,Test1,492,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,d,418,Test1,573,BC.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,567,Test1,635,FP_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,389,Test1,813,DP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,369,Test1,466,DP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,977,Test1,804,FP_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,423,Test1,622,BO.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,334,Test1,774,DL_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,407,Test1,805,DA_f.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,456,Test1,1132,BP_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,347,Test1,617,DL.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,603,Test1,607,BP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,444,Test1,926,DL_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,510,Test1,674,BC.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,359,Test2,823,BP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,372,Test2,678,DL_b.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,211,Test2,608,DL_f.png,2
ICPC_E8_A1,801,Unbiased,MC,0,l,979,Test2,2130,BP_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,320,Test2,676,DP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,450,Test2,574,CR.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,570,Test2,502,BP.png,1
ICPC_E8_A1,801,Biased,MC,1,g,356,Test2,546,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,451,Test2,620,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,f,342,Test2,635,DP_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,341,Test2,658,CB.png,1
ICPC_E8_A1,801,Biased,MC,0,d,416,Test2,546,CS_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,431,Test2,561,FT_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,539,Test2,844,CB_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,573,Test2,1171,FS_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,493,Test2,593,BP.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,524,Test2,479,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,h,677,Test2,1225,FS_b.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,449,Test2,584,DL.png,1
ICPC_E8_A1,801,Biased,MI,1,f,523,Test2,475,DA.png,1
ICPC_E8_A1,801,Biased,MC,1,g,455,Test2,556,CS_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,602,Test2,587,FP_d.png,2
ICPC_E8_A1,801,Biased,MC,0,h,617,Test2,776,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,f,473,Test2,947,DA_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,490,Test2,651,FT.png,1
ICPC_E8_A1,801,Biased,MC,1,d,487,Test2,550,BO.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,597,Test2,503,FP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,621,Test2,765,FP_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,512,Test2,897,BP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,d,510,Test2,684,BC_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,468,Test2,514,BO.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,393,Test2,774,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,d,473,Test2,559,BC.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,512,Test2,1306,FP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,514,Test2,620,FS_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,539,Test2,637,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,815,Test2,496,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,d,493,Test2,593,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,606,Test2,637,FS.png,1
ICPC_E8_A1,801,Biased,MC,1,g,712,Test2,698,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,515,Test2,573,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,f,349,Test2,595,DP_f.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,514,Test2,686,FP.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,333,Test2,1179,BP_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,464,Test2,745,DP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,533,Test2,766,FS_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,477,Test2,637,CS_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,596,Test2,511,CR.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,413,Test2,731,BP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,668,Test2,774,FP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,522,Test2,738,FP_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,458,Test2,648,BO.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,461,Test2,641,CB.png,1
ICPC_E8_A1,801,Biased,MC,1,g,516,Test2,518,CS.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,668,Test2,640,CB_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,376,Test2,595,DL.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,612,Test2,656,FP_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,396,Test2,759,DA_b.png,2
ICPC_E8_A1,801,Biased,MC,0,h,475,Test2,617,BO_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,559,Test2,961,FS_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,475,Test2,910,CR.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,595,Test2,690,FP.png,1
ICPC_E8_A1,801,Biased,MC,1,g,497,Test2,420,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,f,411,Test2,630,DP.png,1
ICPC_E8_A1,801,Biased,MC,1,d,906,Test2,567,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,f,478,Test2,757,DP_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,465,Test2,604,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,f,510,Test2,798,DA_c.png,2
ICPC_E8_A1,801,Unbiased,MC,0,d,920,Test2,788,CB_b.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,515,Test2,566,FP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,371,Test2,656,DA.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,678,Test2,1120,BP_c.png,2
ICPC_E8_A1,801,Biased,MI,1,h,543,Test2,652,FT_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,704,Test2,609,FS.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,613,Test2,1099,CB_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,354,Test2,644,DA_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,437,Test2,735,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,d,385,Test2,620,BO.png,1
ICPC_E8_A1,801,Biased,MC,1,g,496,Test2,577,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,g,377,Test2,627,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,h,505,Test2,798,FT.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,468,Test2,585,CB.png,1
ICPC_E8_A1,801,Biased,MC,1,g,656,Test2,595,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,h,578,Test2,450,FT_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,370,Test2,767,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,h,535,Test2,675,FS_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,506,Test2,738,BO.png,1
ICPC_E8_A1,801,Unbiased,MI,1,h,267,Test2,1214,FP_c.png,2
ICPC_E8_A1,801,Biased,MI,0,g,414,Test2,813,DP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,463,Test2,528,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,f,385,Test2,845,DA_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,541,Test2,1038,CB_f.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,600,Test2,758,BP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,657,Test2,531,DL.png,1
ICPC_E8_A1,801,Biased,MI,1,f,521,Test2,484,DA_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,426,Test2,1003,DP_c.png,2
ICPC_E8_A1,801,Biased,MI,1,f,426,Test2,547,DP_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,440,Test2,783,BP_d.png,2
ICPC_E8_A1,801,Biased,MI,1,h,505,Test2,1090,FT_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,508,Test2,1369,FS_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,327,Test2,967,DP_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,342,Test2,672,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,h,358,Test2,799,FT_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,526,Test2,614,BC.png,1
ICPC_E8_A1,801,Biased,MC,1,d,435,Test2,707,BC_f.png,2
ICPC_E8_A1,801,Biased,MC,1,d,440,Test2,795,BO.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,311,Test2,733,DL_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,441,Test2,593,BO.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,519,Test2,564,CB_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,441,Test2,558,DL_c.png,2
ICPC_E8_A1,801,Biased,MI,1,f,359,Test2,571,DP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,582,Test2,638,FT.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,364,Test2,635,DL_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,414,Test2,1344,CR_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,388,Test2,613,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,d,435,Test2,575,BC.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,421,Test2,666,DL_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,451,Test2,595,FT_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,457,Test2,935,BP.png,1
ICPC_E8_A1,801,Biased,MC,1,g,527,Test2,1363,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,h,540,Test2,899,FS_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,502,Test2,577,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,h,772,Test2,1101,FT_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,591,Test2,913,BO_d.png,2
ICPC_E8_A1,801,Biased,MC,0,h,771,Test2,875,BC.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,569,Test2,829,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,h,666,Test2,933,FS.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,325,Test2,615,BP_c.png,2
ICPC_E8_A1,801,Biased,MI,0,d,613,Test2,1008,FS_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,269,Test2,746,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,353,Test2,590,DA_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,292,Test2,543,DA_f.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,603,Test2,686,FP_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,509,Test2,501,CB.png,1
ICPC_E8_A1,801,Biased,MI,1,h,497,Test2,960,FT_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,481,Test2,1075,CS.png,1
ICPC_E8_A1,801,Biased,MC,1,d,474,Test2,671,BO_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,518,Test2,764,CR_f.png,2
ICPC_E8_A1,801,Biased,MI,1,f,526,Test2,650,DA.png,1
ICPC_E8_A1,801,Biased,MC,1,g,599,Test2,613,CR_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,702,Test2,581,DA_c.png,2
ICPC_E8_A1,801,Biased,MI,1,h,577,Test2,794,FT_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,463,Test2,1042,DP_b.png,2
ICPC_E8_A1,801,Biased,MC,0,f,815,Test2,676,BC_d.png,2
ICPC_E8_A1,801,Biased,MC,1,d,235,Test3,714,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,663,Test3,613,FS_c.png,2
ICPC_E8_A1,801,Biased,MC,1,g,461,Test3,556,CR_d.png,2
ICPC_E8_A1,801,Biased,MI,1,h,545,Test3,606,FS_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,446,Test3,687,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,f,427,Test3,798,DP_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,297,Test3,574,CS.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,597,Test3,767,CB_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,502,Test3,540,FP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,480,Test3,1209,FS_b.png,2
ICPC_E8_A1,801,Unbiased,MI,1,f,301,Test3,546,DL.png,1
ICPC_E8_A1,801,Unbiased,MC,1,g,530,Test3,530,CB_f.png,2
ICPC_E8_A1,801,Biased,MI,1,h,462,Test3,732,FS_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,418,Test3,607,DA_f.png,2
ICPC_E8_A1,801,Biased,MC,1,g,662,Test3,446,CR.png,1
ICPC_E8_A1,801,Biased,MI,1,h,633,Test3,630,FS_d.png,2
ICPC_E8_A1,801,Biased,MC,1,g,1700,Test3,1044,CR_b.png,2
ICPC_E8_A1,801,Biased,MC,1,d,535,Test3,983,BC.png,1
ICPC_E8_A1,801,Biased,MC,0,l,1491,Test3,680,BC_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,708,Test3,659,FP_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,343,Test3,560,CS_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,486,Test3,450,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,376,Test3,628,DA.png,1
ICPC_E8_A1,801,Biased,MC,1,g,523,Test3,515,CR.png,1
ICPC_E8_A1,801,Biased,MI,0,d,1521,Test3,678,FT_b.png,2
ICPC_E8_A1,801,Biased,MC,1,g,630,Test3,514,CS_d.png,2
ICPC_E8_A1,801,Biased,MI,1,h,532,Test3,587,FS_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,996,Test3,649,BP.png,1
ICPC_E8_A1,801,Biased,MI,1,f,716,Test3,548,DP_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,522,Test3,684,CB.png,1
ICPC_E8_A1,801,Unbiased,MC,1,d,608,Test3,685,BP_c.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,542,Test3,1218,FP_d.png,2
ICPC_E8_A1,801,Biased,MC,1,d,714,Test3,715,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,547,Test3,602,FT_c.png,2
ICPC_E8_A1,801,Biased,MI,1,f,340,Test3,779,DP.png,1
ICPC_E8_A1,801,Unbiased,MI,1,f,496,Test3,701,DL.png,1
ICPC_E8_A1,801,Biased,MC,1,d,498,Test3,641,BC.png,1
ICPC_E8_A1,801,Biased,MI,1,h,525,Test3,591,FT_d.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,515,Test3,1069,BP.png,1
ICPC_E8_A1,801,Biased,MC,1,g,626,Test3,879,CS.png,1
ICPC_E8_A1,801,Biased,MI,1,h,475,Test3,724,FS_b.png,2
ICPC_E8_A1,801,Unbiased,MC,1,d,620,Test3,645,BP_c.png,2
ICPC_E8_A1,801,Biased,MC,1,d,621,Test3,515,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,f,438,Test3,710,DA_b.png,2
ICPC_E8_A1,801,Biased,MI,1,h,494,Test3,721,FS_c.png,2
ICPC_E8_A1,801,Unbiased,MC,1,g,575,Test3,644,CB_d.png,2
ICPC_E8_A1,801,Unbiased,MI,1,h,603,Test3,680,FP.png,1
ICPC_E8_A1,801,Biased,MI,1,h,593,Test3,603,FT_d.png,2
ICPC_E8_A1,801,Biased,MI,1,f,413,Test3,679,DP.png,1
ICPC_E8_A1,801,Biased,MC,1,d,1245,Test3,1545,BO_f.png,2
ICPC_E8_A1,801,Biased,MC,1,d,389,Test3,1331,BO.png,1
ICPC_E8_A1,801,Biased,MI,1,h,354,Test3,606,FS.png,1
ICPC_E8_A1,801,Biased,MI,1,f,727,Test3,688,DA_b.png,2
ICPC_E8_A1,801,Biased,MI,1,f,447,Test3,629,DP_b.png,2
