cb,id,bias,ispc,acc,keypressed,experimenter.rt,block,rt,stim,tt
ICPC_E1_B1,102,Unbiased,MI,1,g,595,Test1,731,Cat10_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,753,Test1,634,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,524,Test1,747,Fish5_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,576,Test1,713,Bird7_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,532,Test1,711,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,507,Test1,616,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,424,Test1,535,Cat2_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,411,Test1,1041,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,592,Test1,650,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,700,Test1,1463,Fish9_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,657,Test1,518,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,391,Test1,759,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,287,Test1,771,Fish3_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,864,Test1,1036,Bird5_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,607,Test1,728,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,672,Test1,535,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,709,Test1,973,Cat7_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,651,Test1,701,Bird7_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,565,Test1,640,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,351,Test1,764,Cat2_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,276,Test1,679,Cat7_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,404,Test1,693,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,406,Test1,723,Bird2_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,657,Test1,669,Dog8_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,578,Test1,655,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,517,Test1,494,Cat2_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,464,Test1,573,Cat2_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,562,Test1,675,Bird2_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,540,Test1,539,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,393,Test1,505,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,578,Test1,548,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,476,Test1,517,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,585,Test1,569,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,447,Test1,821,Fish3_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,382,Test1,549,Cat2_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,546,Test1,489,Bird2_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,477,Test1,533,Cat7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,611,Test1,1150,Bird2_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,387,Test1,731,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,357,Test1,535,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,528,Test1,517,Bird5_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,584,Test1,643,Dog8_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,432,Test1,596,Cat10_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,473,Test1,703,Cat7_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,432,Test1,507,Cat2_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,454,Test1,605,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,515,Test1,529,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MI,0,g,921,Test1,488,Bird2_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,780,Test1,985,Fish5_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,448,Test1,678,Fish9_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,384,Test1,1121,Cat10_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,624,Test1,767,Fish3_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,0,h,576,Test1,724,Bird7_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,0,l,771,Test1,917,Cat2_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,438,Test1,713,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,465,Test1,858,Cat7_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,371,Test1,1051,Cat2_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,672,Test1,661,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,409,Test1,854,Cat7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,249,Test1,972,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,429,Test1,810,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,360,Test1,677,Dog5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,806,Test1,650,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,440,Test1,710,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,641,Test1,899,Bird7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,425,Test1,1079,Cat10_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,351,Test1,1012,Cat2_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,625,Test1,959,Cat2_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,600,Test1,753,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,677,Test1,844,Bird2_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,456,Test1,826,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,530,Test1,851,Dog8_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,500,Test1,774,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,367,Test1,787,Bird5_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,389,Test1,1049,Dog7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,449,Test1,856,Cat10_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,555,Test1,687,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,0,l,557,Test1,5543,Dog8_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,418,Test1,681,Dog8_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,0,l,1191,Test1,1210,Fish9_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,764,Test1,667,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,450,Test1,829,Cat7_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,871,Test2,702,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,462,Test2,896,Fish3_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,491,Test2,567,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,351,Test2,767,Cat10_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,129,Test2,953,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,595,Test2,584,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,544,Test2,643,Cat7_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,756,Test2,732,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,485,Test2,571,Dog8_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,543,Test2,811,Cat10_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,547,Test2,738,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,539,Test2,580,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,600,Test2,908,Fish5_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,443,Test2,485,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,586,Test2,555,Bird7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,460,Test2,690,Cat10_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,437,Test2,697,Dog8_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,540,Test2,741,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,388,Test2,637,Cat2_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,379,Test2,789,Fish3_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,474,Test2,610,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,754,Test2,657,Cat7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,444,Test2,559,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,668,Test2,558,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,500,Test2,677,Cat2_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,453,Test2,643,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,427,Test2,538,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,493,Test2,479,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,580,Test2,496,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,612,Test2,599,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,399,Test2,656,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,616,Test2,539,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,437,Test2,598,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,465,Test2,593,Cat7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,367,Test2,770,Fish9_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,930,Test2,520,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,561,Test2,652,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,522,Test2,584,Fish9_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,422,Test2,912,Cat10_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,379,Test2,613,Dog8_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,0,l,1474,Test2,427,Dog8_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,449,Test2,697,Dog7_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,717,Test2,837,Bird2_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,405,Test2,829,Fish9_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,581,Test2,748,Dog8_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,735,Test2,931,Bird2_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,592,Test2,782,Bird5_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,496,Test2,764,Cat2_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,555,Test2,803,Cat7_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,398,Test2,533,Cat7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,382,Test2,568,Cat10_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,426,Test2,680,Fish9_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,597,Test2,627,Dog8_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,479,Test2,725,Cat2_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,491,Test2,600,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,760,Test2,953,Cat2_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,510,Test2,661,Cat7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,706,Test2,544,Fish9_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,452,Test2,608,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,316,Test2,704,Cat7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,678,Test2,808,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,599,Test2,650,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,426,Test2,894,Cat2_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,646,Test2,1040,Bird7_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,653,Test2,738,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,607,Test2,1055,Bird2_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,501,Test2,625,Bird5_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,733,Test2,859,Fish5_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,467,Test2,667,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,396,Test2,873,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,520,Test2,648,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,529,Test2,809,Cat7_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,621,Test2,719,Bird2_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,482,Test2,596,Cat10_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,546,Test2,466,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,444,Test2,797,Bird5_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,506,Test2,563,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,586,Test2,1059,Dog7_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,526,Test2,479,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,576,Test2,561,Dog5_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,790,Test2,636,Cat2_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,604,Test2,843,Fish9_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,490,Test2,797,Cat10_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,555,Test2,650,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,588,Test2,964,Cat2_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,510,Test2,528,Cat2_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,h,495,Test2,619,Fish9_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,532,Test2,953,Bird7_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,796,Test2,1455,Cat7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,554,Test2,620,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,696,Test2,1015,Bird5_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,493,Test2,939,Dog5_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,494,Test2,641,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,458,Test2,765,Cat7_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,510,Test2,791,Dog7_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,400,Test2,815,Fish9_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,506,Test2,911,Cat7_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,460,Test2,808,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,484,Test2,907,Cat10_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,0,l,643,Test2,5485,Fish5_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,529,Test2,778,Bird2_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,571,Test2,790,Fish3_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,g,561,Test2,842,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,731,Test2,759,Bird2_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,524,Test2,1408,Dog8_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,437,Test2,608,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,560,Test2,633,Bird2_incC.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,590,Test2,669,Bird7_incF.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,f,375,Test2,718,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,543,Test2,575,Dog7_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,538,Test2,559,Dog8_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,491,Test2,606,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,606,Test2,613,Bird2_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,542,Test2,727,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,844,Test2,864,Bird5_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,573,Test2,702,Bird2_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,501,Test2,590,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,640,Test2,573,Bird2_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,503,Test2,971,Bird5_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,423,Test2,654,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,2239,Test2,938,Fish3_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,749,Test2,766,Dog7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,667,Test2,1068,Dog5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,633,Test2,740,Bird7_incC.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,527,Test2,594,Cat2_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,501,Test2,694,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,528,Test2,1171,Bird7_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,515,Test2,552,Bird2_incF.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,639,Test2,728,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,g,575,Test2,736,Cat10_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,908,Test2,864,Cat7_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,618,Test2,703,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,520,Test2,568,Bird2_incC.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,666,Test2,593,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,210,Test2,1109,Bird5_incD.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,414,Test2,663,Bird5_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,463,Test2,724,Dog5_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,307,Test2,814,Cat2_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,538,Test2,865,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,469,Test2,752,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,687,Test2,828,Bird5_incD.bmp,2
ICPC_E1_B1,102,Unbiased,MI,1,d,627,Test2,571,Bird7_incF.bmp,2
ICPC_E1_B1,102,Biased,MI,1,g,548,Test2,708,Cat2_incB.bmp,2
ICPC_E1_B1,102,Unbiased,MC,1,h,421,Test2,1002,Fish9_con.bmp,1
ICPC_E1_B1,102,Biased,MC,0,l,1086,Test3,472,Fish3_incB.bmp,2
ICPC_E1_B1,102,Biased,MI,1,d,737,Test3,1022,Bird2_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,481,Test3,623,Fish5_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,h,439,Test3,723,Fish3_con.bmp,1
ICPC_E1_B1,102,Unbiased,MI,1,d,571,Test3,634,Bird7_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,1007,Test3,668,Cat2_incD.bmp,2
ICPC_E1_B1,102,Biased,MC,1,f,593,Test3,501,Dog5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,d,1141,Test3,678,Bird5_con.bmp,1
ICPC_E1_B1,102,Biased,MI,1,g,847,Test3,771,Cat7_con.bmp,1
ICPC_E1_B1,102,Biased,MC,1,f,680,Test3,906,Dog7_incB.bmp,2
ICPC_E1_B1,102,Biased,MC,1,h,800,Test3,665,Fish5_con.bmp,1
ICPC_E1_B1,102,Unbiased,MC,1,f,475,Test3,855,Dog8_incC.bmp,2
