cb,id,bias,ispc,acc,keypressed,experimenter.rt,block,rt,stim,tt
ICPC_E3_A1C,201,Unbiased,MC,1,d,695,,789,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,773,,718,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,670,,761,Cat10_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,1134,,878,Cat10_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,684,,878,Dog5_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,592,,953,Fish5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,672,,962,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,626,,833,Bird5_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,664,,979,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,678,,928,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,693,,902,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,528,,795,Bird7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,503,,1055,Dog7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,640,,832,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,551,,950,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,1019,,899,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,786,,738,Dog5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,0,l,878,,282,Dog8_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,618,,980,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,694,,816,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,704,,843,Dog8_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,963,,961,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,708,,773,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,628,,846,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,649,,986,Bird7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,668,,826,Dog7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,592,,781,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,645,,858,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,570,,984,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,1214,,878,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,634,,675,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,522,,899,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,709,,976,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,568,,783,Fish3_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,576,,983,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,690,,924,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,584,,909,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,700,,823,Cat2_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,559,,801,Fish3_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,624,,958,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,616,,939,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,577,,899,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,580,,920,Fish3_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,739,,818,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,929,,871,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,754,,817,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,912,,846,Dog7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,521,,828,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,799,,1055,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,588,,842,Dog8_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,691,,978,Fish5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,580,,816,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,554,,853,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,603,,981,Dog5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,659,,755,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,530,,913,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,582,,752,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,571,,837,Dog5_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,844,,944,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,584,,823,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,642,,743,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,845,,1036,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,983,,884,Bird5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,729,,909,Fish9_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1760,,1037,Cat2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,632,,789,Fish9_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,502,,771,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,704,,819,Bird2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,635,,1578,Bird7_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,960,,799,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,794,,944,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,953,,786,Fish5_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,887,,861,Cat10_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,720,,830,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,960,,852,Cat7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,459,,741,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,845,,844,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,778,,993,Dog7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,889,,782,Cat7_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,929,,853,Bird7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,1007,,883,Cat10_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,917,,1011,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,581,,831,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,524,,816,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,761,,906,Fish5_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,878,,863,Cat7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,710,,882,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,758,,854,Cat10_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,1310,,800,Dog8_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,689,,787,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,751,,916,Bird7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,490,,1096,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,786,,874,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,817,,790,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,933,,1010,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,875,,873,Fish3_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,1042,,916,Fish9_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,525,,957,Fish5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,570,,912,Bird5_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,508,,727,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,827,,854,Fish3_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,613,,878,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,524,,787,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,1377,,896,Bird2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,615,,844,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,726,,752,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,756,,900,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,528,,888,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,794,,968,Bird7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,746,,765,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,787,,802,Bird2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,716,,943,Dog8_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,892,,843,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,800,,929,Bird2_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1038,,820,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,531,,1007,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,953,,862,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,872,,1035,Bird2_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,945,,856,Cat10_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,1186,,790,Dog5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,610,,759,Dog8_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,736,,1014,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,636,,898,Cat7_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,924,,940,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,1088,,737,Bird5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,993,,834,Fish9_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,1540,,688,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,867,,848,Fish3_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,679,,760,Dog7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,907,,1403,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,1071,,934,Bird7_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,517,,740,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,815,,1005,Cat2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,732,,1033,Bird7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,1037,,796,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,730,,1007,Cat2_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,643,,824,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,694,,836,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,755,,732,Cat7_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,875,,795,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,871,,798,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,872,,854,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,817,,853,Cat10_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,872,,757,Fish9_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,714,,637,Fish9_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,1071,,740,Fish5_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,1478,,688,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1525,,712,Cat2_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,835,,688,Cat10_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,964,,908,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,680,,702,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,565,,763,Cat7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,878,,730,Dog7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,861,,738,Fish3_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,628,,1100,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,629,,932,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,801,,817,Dog5_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,1368,,978,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,964,,704,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,797,,760,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,1355,,818,Fish3_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,661,,772,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,977,,996,Dog7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,1021,,658,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,599,,695,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,918,,952,Bird7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,372,,901,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,729,,1054,Fish5_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,958,,716,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,643,,888,Cat2_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,802,,731,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,948,,904,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,973,,808,Dog8_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1128,,705,Cat2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,1157,,714,Dog8_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,1209,,705,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,1051,,705,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,793,,746,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,790,,1011,Fish5_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,742,,774,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,1612,,852,Bird5_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,739,,754,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,913,,866,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,716,,973,Cat10_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,770,,879,Dog7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,677,,911,Fish3_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,858,,946,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,802,,915,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,899,,910,Fish9_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,711,,749,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,464,,808,Fish3_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,924,,808,Dog7_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,984,,720,Dog8_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,714,,909,Bird7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,971,,1033,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,997,,914,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,0,l,679,,3926,Bird7_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,920,,850,Cat10_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,561,,1010,Dog5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,953,,810,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,1065,,808,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,866,,862,Fish9_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,804,,798,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,1380,,778,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,1015,,714,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,1325,,774,Fish5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,1011,,706,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,997,,901,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,666,,843,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,1022,,806,Dog7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,1212,,962,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,830,,917,Dog5_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1180,,776,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,1207,,693,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,973,,810,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,1204,,796,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,2368,,849,Dog5_incB.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,805,,869,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,611,,1002,Bird5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,702,,875,Cat10_incD.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,g,634,,749,Cat10_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,696,,989,Bird2_incD.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,1642,,809,Cat2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,683,,897,Fish9_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,517,,995,Dog8_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,665,,921,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,701,,825,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,949,,1022,Dog5_incF.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,1321,,311,Dog8_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,657,,832,Cat10_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,1447,,952,Fish5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,739,,813,Dog8_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,590,,946,Fish9_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,0,l,876,,585,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,620,,881,Dog8_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,650,,780,Dog5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,g,854,,807,Cat10_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,1589,,938,Bird7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,d,654,,925,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,999,,1086,Dog7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,658,,854,Cat7_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,472,,1012,Fish5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,429,,740,Fish9_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,587,,790,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,467,,777,Bird5_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,h,657,,932,Fish3_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,953,,688,Cat7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,684,,740,Bird7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MC,1,g,579,,678,Cat2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,739,,782,Dog5_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,919,,1101,Bird7_incF.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,1296,,614,Dog7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,h,997,,744,Fish9_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,838,,940,Fish5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,f,742,,724,Dog8_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,d,848,,750,Bird2_con.bmp,1
ICPC_E3_A1C,201,Biased,MI,1,f,839,,740,Dog5_incC.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,628,,788,Bird7_con.bmp,1
ICPC_E3_A1C,201,Biased,MC,1,g,1109,,697,Cat2_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MC,1,d,537,,759,Bird7_incC.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,900,,927,Fish3_incD.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,h,904,,703,Fish5_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MI,1,h,825,,834,Fish9_incB.bmp,2
ICPC_E3_A1C,201,Biased,MI,1,f,587,,1107,Dog7_incB.bmp,2
ICPC_E3_A1C,201,Unbiased,MC,1,d,1163,,761,Bird7_con.bmp,1
ICPC_E3_A1C,201,Unbiased,MI,1,f,1275,,599,Dog8_con.bmp,1
